LAX,JFK,30-01-2025 13:00:00,30-01-2025 20:00:00,1002,787
LAX,JFK,31-01-2025 13:00:00,31-01-2025 20:00:00,1002,787
ORD,DFW,01-01-2025 08:00:00,01-01-2025 10:30:00,1003,737
ORD,DFW,02-01-2025 08:00:00,02-01-2025 10:30:00,1003,737
ORD,DFW,03-01-2025 08:00:00,03-01-2025 10:30:00,1003,737
ORD,DFW,04-01-2025 08:00:00,04-01-2025 10:30:00,1003,737
ORD,DFW,05-01-2025 08:00:00,05-01-2025 10:30:00,1003,737
ORD,DFW,06-01-2025 08:00:00,06-01-2025 10:30:00,1003,737
ORD,DFW,07-01-2025 08:00:00,07-01-2025 10:30:00,1003,737
ORD,DFW,08-01-2025 08:00:00,08-01-2025 10:30:00,1003,737
ORD,DFW,09-01-2025 08:00:00,09-01-2025 10:30:00,1003,737
ORD,DFW,10-01-2025 08:00:00,10-01-2025 10:30:00,1003,737
ORD,DFW,11-01-2025 08:00:00,11-01-2025 10:30:00,1003,737
ORD,DFW,12-01-2025 08:00:00,12-01-2025 10:30:00,1003,737
ORD,DFW,13-01-2025 08:00:00,13-01-2025 10:30:00,1003,737
ORD,DFW,14-01-2025 08:00:00,14-01-2025 10:30:00,1003,737
ORD,DFW,15-01-2025 08:00:00,15-01-2025 10:30:00,1003,737
ORD,DFW,16-01-2025 08:00:00,16-01-2025 10:30:00,1003,737
ORD,DFW,17-01-2025 08:00:00,17-01-2025 10:30:00,1003,737
ORD,DFW,18-01-2025 08:00:00,18-01-2025 10:30:00,1003,737
ORD,DFW,19-01-2025 08:00:00,19-01-2025 10:30:00,1003,737
ORD,DFW,20-01-2025 08:00:00,20-01-2025 10:30:00,1003,737
ORD,DFW,21-01-2025 08:00:00,21-01-2025 10:30:00,1003,737
ORD,DFW,22-01-2025 08:00:00,22-01-2025 10:30:00,1003,737
ORD,DFW,23-01-2025 08:00:00,23-01-2025 10:30:00,1003,737
ORD,DFW,24-01-2025 08:00:00,24-01-2025 10:30:00,1003,737
ORD,DFW,25-01-2025 08:00:00,25-01-2025 10:30:00,1003,737
ORD,DFW,26-01-2025 08:00:00,26-01-2025 10:30:00,1003,737
ORD,DFW,27-01-2025 08:00:00,27-01-2025 10:30:00,1003,737
ORD,DFW,28-01-2025 08:00:00,28-01-2025 10:30:00,1003,737
ORD,DFW,29-01-2025 08:00:00,29-01-2025 10:30:00,1003,737
ORD,DFW,30-01-2025 08:00:00,30-01-2025 10:30:00,1003,737
ORD,DFW,31-01-2025 08:00:00,31-01-2025 10:30:00,1003,737
DFW,ORD,01-01-2025 13:00:00,01-01-2025 15:30:00,1004,737
DFW,ORD,02-01-2025 13:00:00,02-01-2025 15:30:00,1004,737
DFW,ORD,03-01-2025 13:00:00,03-01-2025 15:30:00,1004,737
DFW,ORD,04-01-2025 13:00:00,04-01-2025 15:30:00,1004,737
DFW,ORD,05-01-2025 13:00:00,05-01-2025 15:30:00,1004,737
DFW,ORD,06-01-2025 13:00:00,06-01-2025 15:30:00,1004,737
DFW,ORD,07-01-2025 13:00:00,07-01-2025 15:30:00,1004,737
DFW,ORD,08-01-2025 13:00:00,08-01-2025 15:30:00,1004,737
DFW,ORD,09-01-2025 13:00:00,09-01-2025 15:30:00,1004,737
DFW,ORD,10-01-2025 13:00:00,10-01-2025 15:30:00,1004,737
DFW,ORD,11-01-2025 13:00:00,11-01-2025 15:30:00,1004,737
DFW,ORD,12-01-2025 13:00:00,12-01-2025 15:30:00,1004,737
DFW,ORD,13-01-2025 13:00:00,13-01-2025 15:30:00,1004,737
DFW,ORD,14-01-2025 13:00:00,14-01-2025 15:30:00,1004,737
DFW,ORD,15-01-2025 13:00:00,15-01-2025 15:30:00,1004,737
DFW,ORD,16-01-2025 13:00:00,16-01-2025 15:30:00,1004,737
DFW,ORD,17-01-2025 13:00:00,17-01-2025 15:30:00,1004,737
DFW,ORD,18-01-2025 13:00:00,18-01-2025 15:30:00,1004,737
DFW,ORD,19-01-2025 13:00:00,19-01-2025 15:30:00,1004,737
DFW,ORD,20-01-2025 13:00:00,20-01-2025 15:30:00,1004,737
DFW,ORD,21-01-2025 13:00:00,21-01-2025 15:30:00,1004,737
DFW,ORD,22-01-2025 13:00:00,22-01-2025 15:30:00,1004,737
DFW,ORD,23-01-2025 13:00:00,23-01-2025 15:30:00,1004,737
DFW,ORD,24-01-2025 13:00:00,24-01-2025 15:30:00,1004,737
DFW,ORD,25-01-2025 13:00:00,25-01-2025 15:30:00,1004,737
DFW,ORD,26-01-2025 13:00:00,26-01-2025 15:30:00,1004,737
DFW,ORD,27-01-2025 13:00:00,27-01-2025 15:30:00,1004,737
DFW,ORD,28-01-2025 13:00:00,28-01-2025 15:30:00,1004,737
DFW,ORD,29-01-2025 13:00:00,29-01-2025 15:30:00,1004,737
DFW,ORD,30-01-2025 13:00:00,30-01-2025 15:30:00,1004,737
DFW,ORD,31-01-2025 13:00:00,31-01-2025 15:30:00,1004,737
SFO,SEA,01-01-2025 10:00:00,01-01-2025 11:45:00,1005,737
SFO,SEA,02-01-2025 10:00:00,02-01-2025 11:45:00,1005,737
SFO,SEA,03-01-2025 10:00:00,03-01-2025 11:45:00,1005,737
SFO,SEA,04-01-2025 10:00:00,04-01-2025 11:45:00,1005,737
SFO,SEA,05-01-2025 10:00:00,05-01-2025 11:45:00,1005,737
SFO,SEA,06-01-2025 10:00:00,06-01-2025 11:45:00,1005,737
SFO,SEA,07-01-2025 10:00:00,07-01-2025 11:45:00,1005,737
SFO,SEA,08-01-2025 10:00:00,08-01-2025 11:45:00,1005,737
SFO,SEA,09-01-2025 10:00:00,09-01-2025 11:45:00,1005,737
SFO,SEA,10-01-2025 10:00:00,10-01-2025 11:45:00,1005,737
SFO,SEA,11-01-2025 10:00:00,11-01-2025 11:45:00,1005,737
SFO,SEA,12-01-2025 10:00:00,12-01-2025 11:45:00,1005,737
SFO,SEA,13-01-2025 10:00:00,13-01-2025 11:45:00,1005,737
SFO,SEA,14-01-2025 10:00:00,14-01-2025 11:45:00,1005,737
SFO,SEA,15-01-2025 10:00:00,15-01-2025 11:45:00,1005,737
SFO,SEA,16-01-2025 10:00:00,16-01-2025 11:45:00,1005,737
SFO,SEA,17-01-2025 10:00:00,17-01-2025 11:45:00,1005,737
SFO,SEA,18-01-2025 10:00:00,18-01-2025 11:45:00,1005,737
SFO,SEA,19-01-2025 10:00:00,19-01-2025 11:45:00,1005,737
SFO,SEA,20-01-2025 10:00:00,20-01-2025 11:45:00,1005,737
SFO,SEA,21-01-2025 10:00:00,21-01-2025 11:45:00,1005,737
SFO,SEA,22-01-2025 10:00:00,22-01-2025 11:45:00,1005,737
SFO,SEA,23-01-2025 10:00:00,23-01-2025 11:45:00,1005,737
SFO,SEA,24-01-2025 10:00:00,24-01-2025 11:45:00,1005,737
SFO,SEA,25-01-2025 10:00:00,25-01-2025 11:45:00,1005,737
SFO,SEA,26-01-2025 10:00:00,26-01-2025 11:45:00,1005,737
SFO,SEA,27-01-2025 10:00:00,27-01-2025 11:45:00,1005,737
SFO,SEA,28-01-2025 10:00:00,28-01-2025 11:45:00,1005,737
SFO,SEA,29-01-2025 10:00:00,29-01-2025 11:45:00,1005,737
SFO,SEA,30-01-2025 10:00:00,30-01-2025 11:45:00,1005,737
SFO,SEA,31-01-2025 10:00:00,31-01-2025 11:45:00,1005,737
SEA,SFO,01-01-2025 14:00:00,01-01-2025 15:45:00,1006,737
SEA,SFO,02-01-2025 14:00:00,02-01-2025 15:45:00,1006,737
SEA,SFO,03-01-2025 14:00:00,03-01-2025 15:45:00,1006,737
SEA,SFO,04-01-2025 14:00:00,04-01-2025 15:45:00,1006,737
SEA,SFO,05-01-2025 14:00:00,05-01-2025 15:45:00,1006,737
SEA,SFO,06-01-2025 14:00:00,06-01-2025 15:45:00,1006,737
SEA,SFO,07-01-2025 14:00:00,07-01-2025 15:45:00,1006,737
SEA,SFO,08-01-2025 14:00:00,08-01-2025 15:45:00,1006,737
SEA,SFO,09-01-2025 14:00:00,09-01-2025 15:45:00,1006,737
SEA,SFO,10-01-2025 14:00:00,10-01-2025 15:45:00,1006,737
SEA,SFO,11-01-2025 14:00:00,11-01-2025 15:45:00,1006,737
SEA,SFO,12-01-2025 14:00:00,12-01-2025 15:45:00,1006,737
SEA,SFO,13-01-2025 14:00:00,13-01-2025 15:45:00,1006,737
SEA,SFO,14-01-2025 14:00:00,14-01-2025 15:45:00,1006,737
SEA,SFO,15-01-2025 14:00:00,15-01-2025 15:45:00,1006,737
SEA,SFO,16-01-2025 14:00:00,16-01-2025 15:45:00,1006,737
SEA,SFO,17-01-2025 14:00:00,17-01-2025 15:45:00,1006,737
SEA,SFO,18-01-2025 14:00:00,18-01-2025 15:45:00,1006,737
SEA,SFO,19-01-2025 14:00:00,19-01-2025 15:45:00,1006,737
SEA,SFO,20-01-2025 14:00:00,20-01-2025 15:45:00,1006,737
SEA,SFO,21-01-2025 14:00:00,21-01-2025 15:45:00,1006,737
SEA,SFO,22-01-2025 14:00:00,22-01-2025 15:45:00,1006,737
SEA,SFO,23-01-2025 14:00:00,23-01-2025 15:45:00,1006,737
SEA,SFO,24-01-2025 14:00:00,24-01-2025 15:45:00,1006,737
SEA,SFO,25-01-2025 14:00:00,25-01-2025 15:45:00,1006,737
SEA,SFO,26-01-2025 14:00:00,26-01-2025 15:45:00,1006,737
SEA,SFO,27-01-2025 14:00:00,27-01-2025 15:45:00,1006,737
SEA,SFO,28-01-2025 14:00:00,28-01-2025 15:45:00,1006,737
SEA,SFO,29-01-2025 14:00:00,29-01-2025 15:45:00,1006,737
SEA,SFO,30-01-2025 14:00:00,30-01-2025 15:45:00,1006,737
SEA,SFO,31-01-2025 14:00:00,31-01-2025 15:45:00,1006,737
MIA,ATL,01-01-2025 09:00:00,01-01-2025 11:00:00,1007,737
MIA,ATL,02-01-2025 09:00:00,02-01-2025 11:00:00,1007,737
MIA,ATL,03-01-2025 09:00:00,03-01-2025 11:00:00,1007,737
MIA,ATL,04-01-2025 09:00:00,04-01-2025 11:00:00,1007,737
MIA,ATL,05-01-2025 09:00:00,05-01-2025 11:00:00,1007,737
MIA,ATL,06-01-2025 09:00:00,06-01-2025 11:00:00,1007,737
MIA,ATL,07-01-2025 09:00:00,07-01-2025 11:00:00,1007,737
MIA,ATL,08-01-2025 09:00:00,08-01-2025 11:00:00,1007,737
MIA,ATL,09-01-2025 09:00:00,09-01-2025 11:00:00,1007,737
MIA,ATL,10-01-2025 09:00:00,10-01-2025 11:00:00,1007,737
MIA,ATL,11-01-2025 09:00:00,11-01-2025 11:00:00,1007,737
MIA,ATL,12-01-2025 09:00:00,12-01-2025 11:00:00,1007,737
MIA,ATL,13-01-2025 09:00:00,13-01-2025 11:00:00,1007,737
MIA,ATL,14-01-2025 09:00:00,14-01-2025 11:00:00,1007,737
MIA,ATL,15-01-2025 09:00:00,15-01-2025 11:00:00,1007,737
MIA,ATL,16-01-2025 09:00:00,16-01-2025 11:00:00,1007,737
MIA,ATL,17-01-2025 09:00:00,17-01-2025 11:00:00,1007,737
MIA,ATL,18-01-2025 09:00:00,18-01-2025 11:00:00,1007,737
MIA,ATL,19-01-2025 09:00:00,19-01-2025 11:00:00,1007,737
MIA,ATL,20-01-2025 09:00:00,20-01-2025 11:00:00,1007,737
MIA,ATL,21-01-2025 09:00:00,21-01-2025 11:00:00,1007,737
MIA,ATL,22-01-2025 09:00:00,22-01-2025 11:00:00,1007,737
MIA,ATL,23-01-2025 09:00:00,23-01-2025 11:00:00,1007,737
MIA,ATL,24-01-2025 09:00:00,24-01-2025 11:00:00,1007,737
MIA,ATL,25-01-2025 09:00:00,25-01-2025 11:00:00,1007,737
MIA,ATL,26-01-2025 09:00:00,26-01-2025 11:00:00,1007,737
MIA,ATL,27-01-2025 09:00:00,27-01-2025 11:00:00,1007,737
MIA,ATL,28-01-2025 09:00:00,28-01-2025 11:00:00,1007,737
MIA,ATL,29-01-2025 09:00:00,29-01-2025 11:00:00,1007,737
MIA,ATL,30-01-2025 09:00:00,30-01-2025 11:00:00,1007,737
MIA,ATL,31-01-2025 09:00:00,31-01-2025 11:00:00,1007,737
ATL,MIA,01-01-2025 14:00:00,01-01-2025 16:00:00,1008,737
ATL,MIA,02-01-2025 14:00:00,02-01-2025 16:00:00,1008,737
ATL,MIA,03-01-2025 14:00:00,03-01-2025 16:00:00,1008,737
ATL,MIA,04-01-2025 14:00:00,04-01-2025 16:00:00,1008,737
ATL,MIA,05-01-2025 14:00:00,05-01-2025 16:00:00,1008,737
ATL,MIA,06-01-2025 14:00:00,06-01-2025 16:00:00,1008,737
ATL,MIA,07-01-2025 14:00:00,07-01-2025 16:00:00,1008,737
ATL,MIA,08-01-2025 14:00:00,08-01-2025 16:00:00,1008,737
ATL,MIA,09-01-2025 14:00:00,09-01-2025 16:00:00,1008,737
ATL,MIA,10-01-2025 14:00:00,10-01-2025 16:00:00,1008,737
ATL,MIA,11-01-2025 14:00:00,11-01-2025 16:00:00,1008,737
ATL,MIA,12-01-2025 14:00:00,12-01-2025 16:00:00,1008,737
ATL,MIA,13-01-2025 14:00:00,13-01-2025 16:00:00,1008,737
ATL,MIA,14-01-2025 14:00:00,14-01-2025 16:00:00,1008,737
ATL,MIA,15-01-2025 14:00:00,15-01-2025 16:00:00,1008,737
ATL,MIA,16-01-2025 14:00:00,16-01-2025 16:00:00,1008,737
ATL,MIA,17-01-2025 14:00:00,17-01-2025 16:00:00,1008,737
ATL,MIA,18-01-2025 14:00:00,18-01-2025 16:00:00,1008,737
ATL,MIA,19-01-2025 14:00:00,19-01-2025 16:00:00,1008,737
ATL,MIA,20-01-2025 14:00:00,20-01-2025 16:00:00,1008,737
ATL,MIA,21-01-2025 14:00:00,21-01-2025 16:00:00,1008,737
ATL,MIA,22-01-2025 14:00:00,22-01-2025 16:00:00,1008,737
ATL,MIA,23-01-2025 14:00:00,23-01-2025 16:00:00,1008,737
ATL,MIA,24-01-2025 14:00:00,24-01-2025 16:00:00,1008,737
ATL,MIA,25-01-2025 14:00:00,25-01-2025 16:00:00,1008,737
ATL,MIA,26-01-2025 14:00:00,26-01-2025 16:00:00,1008,737
ATL,MIA,27-01-2025 14:00:00,27-01-2025 16:00:00,1008,737
ATL,MIA,28-01-2025 14:00:00,28-01-2025 16:00:00,1008,737
ATL,MIA,29-01-2025 14:00:00,29-01-2025 16:00:00,1008,737
ATL,MIA,30-01-2025 14:00:00,30-01-2025 16:00:00,1008,737
ATL,MIA,31-01-2025 14:00:00,31-01-2025 16:00:00,1008,737
BOS,DCA,01-01-2025 07:00:00,01-01-2025 08:30:00,1009,737
BOS,DCA,02-01-2025 07:00:00,02-01-2025 08:30:00,1009,737
BOS,DCA,03-01-2025 07:00:00,03-01-2025 08:30:00,1009,737
BOS,DCA,04-01-2025 07:00:00,04-01-2025 08:30:00,1009,737
BOS,DCA,05-01-2025 07:00:00,05-01-2025 08:30:00,1009,737
BOS,DCA,06-01-2025 07:00:00,06-01-2025 08:30:00,1009,737
BOS,DCA,07-01-2025 07:00:00,07-01-2025 08:30:00,1009,737
BOS,DCA,08-01-2025 07:00:00,08-01-2025 08:30:00,1009,737
BOS,DCA,09-01-2025 07:00:00,09-01-2025 08:30:00,1009,737
BOS,DCA,10-01-2025 07:00:00,10-01-2025 08:30:00,1009,737
BOS,DCA,11-01-2025 07:00:00,11-01-2025 08:30:00,1009,737
BOS,DCA,12-01-2025 07:00:00,12-01-2025 08:30:00,1009,737
BOS,DCA,13-01-2025 07:00:00,13-01-2025 08:30:00,1009,737
BOS,DCA,14-01-2025 07:00:00,14-01-2025 08:30:00,1009,737
BOS,DCA,15-01-2025 07:00:00,15-01-2025 08:30:00,1009,737
BOS,DCA,16-01-2025 07:00:00,16-01-2025 08:30:00,1009,737
BOS,DCA,17-01-2025 07:00:00,17-01-2025 08:30:00,1009,737
BOS,DCA,18-01-2025 07:00:00,18-01-2025 08:30:00,1009,737
BOS,DCA,19-01-2025 07:00:00,19-01-2025 08:30:00,1009,737
BOS,DCA,20-01-2025 07:00:00,20-01-2025 08:30:00,1009,737
BOS,DCA,21-01-2025 07:00:00,21-01-2025 08:30:00,1009,737
BOS,DCA,22-01-2025 07:00:00,22-01-2025 08:30:00,1009,737
BOS,DCA,23-01-2025 07:00:00,23-01-2025 08:30:00,1009,737
BOS,DCA,24-01-2025 07:00:00,24-01-2025 08:30:00,1009,737
BOS,DCA,25-01-2025 07:00:00,25-01-2025 08:30:00,1009,737
BOS,DCA,26-01-2025 07:00:00,26-01-2025 08:30:00,1009,737
BOS,DCA,27-01-2025 07:00:00,27-01-2025 08:30:00,1009,737
BOS,DCA,28-01-2025 07:00:00,28-01-2025 08:30:00,1009,737
BOS,DCA,29-01-2025 07:00:00,29-01-2025 08:30:00,1009,737
BOS,DCA,30-01-2025 07:00:00,30-01-2025 08:30:00,1009,737
BOS,DCA,31-01-2025 07:00:00,31-01-2025 08:30:00,1009,737
DCA,BOS,01-01-2025 12:00:00,01-01-2025 13:30:00,1010,737
DCA,BOS,02-01-2025 12:00:00,02-01-2025 13:30:00,1010,737
DCA,BOS,03-01-2025 12:00:00,03-01-2025 13:30:00,1010,737
DCA,BOS,04-01-2025 12:00:00,04-01-2025 13:30:00,1010,737
DCA,BOS,05-01-2025 12:00:00,05-01-2025 13:30:00,1010,737
DCA,BOS,06-01-2025 12:00:00,06-01-2025 13:30:00,1010,737
DCA,BOS,07-01-2025 12:00:00,07-01-2025 13:30:00,1010,737
DCA,BOS,08-01-2025 12:00:00,08-01-2025 13:30:00,1010,737
DCA,BOS,09-01-2025 12:00:00,09-01-2025 13:30:00,1010,737
DCA,BOS,10-01-2025 12:00:00,10-01-2025 13:30:00,1010,737
DCA,BOS,11-01-2025 12:00:00,11-01-2025 13:30:00,1010,737
DCA,BOS,12-01-2025 12:00:00,12-01-2025 13:30:00,1010,737
DCA,BOS,13-01-2025 12:00:00,13-01-2025 13:30:00,1010,737
DCA,BOS,14-01-2025 12:00:00,14-01-2025 13:30:00,1010,737
DCA,BOS,15-01-2025 12:00:00,15-01-2025 13:30:00,1010,737
DCA,BOS,16-01-2025 12:00:00,16-01-2025 13:30:00,1010,737
DCA,BOS,17-01-2025 12:00:00,17-01-2025 13:30:00,1010,737
DCA,BOS,18-01-2025 12:00:00,18-01-2025 13:30:00,1010,737
DCA,BOS,19-01-2025 12:00:00,19-01-2025 13:30:00,1010,737
DCA,BOS,20-01-2025 12:00:00,20-01-2025 13:30:00,1010,737
DCA,BOS,21-01-2025 12:00:00,21-01-2025 13:30:00,1010,737
DCA,BOS,22-01-2025 12:00:00,22-01-2025 13:30:00,1010,737
DCA,BOS,23-01-2025 12:00:00,23-01-2025 13:30:00,1010,737
DCA,BOS,24-01-2025 12:00:00,24-01-2025 13:30:00,1010,737
DCA,BOS,25-01-2025 12:00:00,25-01-2025 13:30:00,1010,737
DCA,BOS,26-01-2025 12:00:00,26-01-2025 13:30:00,1010,737
DCA,BOS,27-01-2025 12:00:00,27-01-2025 13:30:00,1010,737
DCA,BOS,28-01-2025 12:00:00,28-01-2025 13:30:00,1010,737
DCA,BOS,29-01-2025 12:00:00,29-01-2025 13:30:00,1010,737
DCA,BOS,30-01-2025 12:00:00,30-01-2025 13:30:00,1010,737
DCA,BOS,31-01-2025 12:00:00,31-01-2025 13:30:00,1010,737
DEN,PHX,01-01-2025 08:00:00,01-01-2025 09:30:00,1011,738
DEN,PHX,02-01-2025 08:00:00,02-01-2025 09:30:00,1011,738
DEN,PHX,03-01-2025 08:00:00,03-01-2025 09:30:00,1011,738
DEN,PHX,04-01-2025 08:00:00,04-01-2025 09:30:00,1011,738
DEN,PHX,05-01-2025 08:00:00,05-01-2025 09:30:00,1011,738
DEN,PHX,06-01-2025 08:00:00,06-01-2025 09:30:00,1011,738
DEN,PHX,07-01-2025 08:00:00,07-01-2025 09:30:00,1011,738
DEN,PHX,08-01-2025 08:00:00,08-01-2025 09:30:00,1011,738
DEN,PHX,09-01-2025 08:00:00,09-01-2025 09:30:00,1011,738
DEN,PHX,10-01-2025 08:00:00,10-01-2025 09:30:00,1011,738
DEN,PHX,11-01-2025 08:00:00,11-01-2025 09:30:00,1011,738
DEN,PHX,12-01-2025 08:00:00,12-01-2025 09:30:00,1011,738
DEN,PHX,13-01-2025 08:00:00,13-01-2025 09:30:00,1011,738
DEN,PHX,14-01-2025 08:00:00,14-01-2025 09:30:00,1011,738
DEN,PHX,15-01-2025 08:00:00,15-01-2025 09:30:00,1011,738
DEN,PHX,16-01-2025 08:00:00,16-01-2025 09:30:00,1011,738
DEN,PHX,17-01-2025 08:00:00,17-01-2025 09:30:00,1011,738
DEN,PHX,18-01-2025 08:00:00,18-01-2025 09:30:00,1011,738
DEN,PHX,19-01-2025 08:00:00,19-01-2025 09:30:00,1011,738
DEN,PHX,20-01-2025 08:00:00,20-01-2025 09:30:00,1011,738
DEN,PHX,21-01-2025 08:00:00,21-01-2025 09:30:00,1011,738
DEN,PHX,22-01-2025 08:00:00,22-01-2025 09:30:00,1011,738
DEN,PHX,23-01-2025 08:00:00,23-01-2025 09:30:00,1011,738
DEN,PHX,24-01-2025 08:00:00,24-01-2025 09:30:00,1011,738
DEN,PHX,25-01-2025 08:00:00,25-01-2025 09:30:00,1011,738
DEN,PHX,26-01-2025 08:00:00,26-01-2025 09:30:00,1011,738
DEN,PHX,27-01-2025 08:00:00,27-01-2025 09:30:00,1011,738
DEN,PHX,28-01-2025 08:00:00,28-01-2025 09:30:00,1011,738
DEN,PHX,29-01-2025 08:00:00,29-01-2025 09:30:00,1011,738
DEN,PHX,30-01-2025 08:00:00,30-01-2025 09:30:00,1011,738
DEN,PHX,31-01-2025 08:00:00,31-01-2025 09:30:00,1011,738
PHX,DEN,01-01-2025 14:00:00,01-01-2025 15:30:00,1012,738
PHX,DEN,02-01-2025 14:00:00,02-01-2025 15:30:00,1012,738
PHX,DEN,03-01-2025 14:00:00,03-01-2025 15:30:00,1012,738
PHX,DEN,04-01-2025 14:00:00,04-01-2025 15:30:00,1012,738
PHX,DEN,05-01-2025 14:00:00,05-01-2025 15:30:00,1012,738
PHX,DEN,06-01-2025 14:00:00,06-01-2025 15:30:00,1012,738
PHX,DEN,07-01-2025 14:00:00,07-01-2025 15:30:00,1012,738
PHX,DEN,08-01-2025 14:00:00,08-01-2025 15:30:00,1012,738
PHX,DEN,09-01-2025 14:00:00,09-01-2025 15:30:00,1012,738
PHX,DEN,10-01-2025 14:00:00,10-01-2025 15:30:00,1012,738
PHX,DEN,11-01-2025 14:00:00,11-01-2025 15:30:00,1012,738
PHX,DEN,12-01-2025 14:00:00,12-01-2025 15:30:00,1012,738
PHX,DEN,13-01-2025 14:00:00,13-01-2025 15:30:00,1012,738
PHX,DEN,14-01-2025 14:00:00,14-01-2025 15:30:00,1012,738
PHX,DEN,15-01-2025 14:00:00,15-01-2025 15:30:00,1012,738
PHX,DEN,16-01-2025 14:00:00,16-01-2025 15:30:00,1012,738
PHX,DEN,17-01-2025 14:00:00,17-01-2025 15:30:00,1012,738
